樹木ID,樹高(ｍ),樹冠直径(ｍ),樹冠体積(ｍ3),胸高直径(cm),樹種,経度,緯度,標高
1105,7.000000000000000,4.596000000000000,73.091999999999999,19,C,139.536508757000092,35.790616136000040,3.270000000004075
1106,7.400000000000000,5.325000000000000,103.724000000000004,19,C,139.536454976000073,35.790620420000039,3.509999999994761
1107,7.100000000000000,4.799000000000000,70.909999999999997,19,C,139.536391911000010,35.790533103000030,2.220000000001164
1108,7.100000000000000,2.692000000000000,17.448000000000000,19,C,139.536379049000061,35.790540823000072,2.990000000005239
1109,5.800000000000000,4.521000000000000,65.468999999999994,17,C,139.536726698000052,35.790555832000052,2.610000000000582
1111,15.800000000000001,1.996000000000000,24.353999999999999,29,C,139.536783699000011,35.790607891000036,2.220000000001164
1112,16.699999999999999,0.679,2.029000000000000,29,C,139.536770503000071,35.790616421000038,2.220000000001164
1113,9.100000000000000,6.395000000000000,140.740000000000009,22,C,139.536775800000100,35.790560370000037,2.320000000006985
1114,19.100000000000001,9.637000000000000,604.677000000000021,32,C,139.536873125000056,35.790508151000040,7.300000000002910
1117,6.600000000000000,3.757000000000000,45.151000000000003,18,C,139.537366404000068,35.790571289000070,1.679999999993015
1118,6.000000000000000,2.224000000000000,12.146000000000001,17,C,139.537371084000029,35.790562197000042,1.889999999999418
1119,4.900000000000000,4.952000000000000,68.379999999999995,16,C,139.537288938000074,35.790548385000079,1.550000000002910
1120,4.900000000000000,3.275000000000000,30.219000000000001,16,C,139.537311708000061,35.790553669000076,1.669999999998254
1121,5.300000000000000,2.490000000000000,15.305000000000000,16,C,139.537275854000086,35.790645969000025,2.179999999993015
1126,7.600000000000000,1.733000000000000,9.452999999999999,20,C,139.536322977000054,35.790506704000052,3.320000000006985
1127,5.200000000000000,2.025000000000000,12.728999999999999,16,C,139.536311488000024,35.790383280000071,1.649999999994179
1129,7.900000000000000,4.890000000000000,103.581000000000003,20,C,139.536329792000060,35.790191518000029,1.500000000000000
1130,6.500000000000000,2.245000000000000,16.390000000000001,18,C,139.535995331000095,35.790230170000029,1.779999999998836
1131,6.800000000000000,3.430000000000000,31.463999999999999,19,C,139.535991377000073,35.790222409000080,2.039999999993597
1132,20.500000000000000,8.055000000000000,436.891000000000020,33,C,139.535450502000117,35.790078386000062,4.470000000001164
1133,17.100000000000001,5.484000000000000,213.387000000000000,30,C,139.535650692000104,35.790357670000049,4.360000000000582
1134,5.800000000000000,0.882,1.559000000000000,17,C,139.536349438000116,35.790887590000068,1.449999999997090
1135,7.400000000000000,6.141000000000000,104.385000000000005,19,C,139.536341787000083,35.790892438000071,1.940000000002328
1136,7.600000000000000,5.264000000000000,87.691999999999993,20,C,139.536395694000021,35.790854264000075,3.190000000002328
1137,19.300000000000001,6.094000000000000,246.932999999999993,32,C,139.536254620000022,35.790860405000046,3.539999999993597
1138,6.500000000000000,2.151000000000000,6.540000000000000,18,C,139.536076289000107,35.790740806000031,2.229999999995925
1139,6.400000000000000,4.136000000000000,19.850000000000001,18,C,139.536084363000100,35.790741457000024,2.660000000003492
1140,6.400000000000000,5.099000000000000,56.802000000000000,18,C,139.536019083000042,35.790743819000056,1.179999999993015
1141,5.800000000000000,5.501000000000000,89.280000000000001,17,C,139.535947110000052,35.790701728000045,1.369999999995343
1143,6.800000000000000,4.707000000000000,53.003000000000000,18,C,139.535700305000091,35.790551674000028,1.440000000002328
1144,6.600000000000000,2.182000000000000,9.516000000000000,18,C,139.535651687000041,35.790476561000048,2.130000000004657
1146,7.500000000000000,3.518000000000000,26.297000000000001,19,C,139.535621386000116,35.790443947000028,1.220000000001164
1147,6.200000000000000,5.868000000000000,82.626999999999995,18,C,139.535561958000017,35.790419734000068,2.139999999999418
1148,6.100000000000000,2.453000000000000,17.003000000000000,17,C,139.535822816000064,35.790153399000076,2.350000000005821
1149,8.100000000000000,6.594000000000000,189.423000000000002,20,C,139.535838824000052,35.790192107000053,3.369999999995343
1150,13.900000000000000,8.369000000000000,442.475999999999999,27,C,139.535928532000071,35.790224687000034,3.570000000006985
1151,5.500000000000000,4.112000000000000,49.942999999999998,17,C,139.536016064000023,35.790306927000074,1.330000000001746
1152,8.400000000000000,5.517000000000000,91.016999999999996,21,C,139.536086905000047,35.790355955000052,2.000000000000000
1153,7.500000000000000,6.851000000000000,164.236999999999995,20,C,139.536164551000070,35.790389497000035,2.320000000006985
1154,7.200000000000000,1.049000000000000,3.339000000000000,19,C,139.536212024000065,35.790385919000073,2.429999999993015
1155,6.200000000000000,1.017000000000000,2.549000000000000,18,C,139.536178157000109,35.790389891000075,2.419999999998254
1156,7.900000000000000,3.941000000000000,61.743000000000002,20,C,139.536225685000090,35.790371531000062,2.039999999993597
1157,10.300000000000001,5.630000000000000,144.497999999999990,23,C,139.536237845000073,35.790373814000077,2.550000000002910
1158,10.000000000000000,8.486000000000001,337.622999999999990,23,C,139.536248992000083,35.790410797000050,1.559999999997672
1159,8.500000000000000,5.528000000000000,131.913000000000011,21,C,139.536337739000032,35.790404347000049,3.179999999993015
1160,8.500000000000000,3.614000000000000,53.412999999999997,21,C,139.536322498000118,35.790457038000056,1.970000000001164
1161,8.699999999999999,8.821000000000000,323.660000000000025,21,C,139.536293948000093,35.790488785000036,2.520000000004075
1162,5.700000000000000,2.308000000000000,14.404999999999999,17,C,139.536247083000035,35.790507417000072,1.679999999993015
1163,6.700000000000000,3.925000000000000,59.170000000000002,18,C,139.536286526000026,35.790491651000025,1.550000000002910
1164,7.100000000000000,6.090000000000000,142.590000000000003,19,C,139.536335560000111,35.790425252000034,2.229999999995925
1165,9.900000000000000,2.024000000000000,16.574000000000002,23,C,139.536333036000087,35.790211626000030,1.270000000004075
1166,6.800000000000000,3.037000000000000,34.206000000000003,19,C,139.535415961000012,35.790174024000066,3.500000000000000
1167,4.700000000000000,0.538,0.424,15,C,139.535557611000058,35.790309938000064,0.97
1169,9.000000000000000,6.732000000000000,192.122000000000014,21,C,139.535941056000070,35.790485750000073,2.350000000005821
1170,8.500000000000000,5.521000000000000,114.361000000000004,21,C,139.536010094000062,35.790484208000066,3.220000000001164
1171,8.400000000000000,7.530000000000000,144.474999999999994,21,C,139.536052284000107,35.790562369000043,3.570000000006985
1173,6.600000000000000,5.754000000000000,98.650000000000006,18,C,139.536162174000083,35.790344514000026,1.770000000004075
1174,6.200000000000000,5.143000000000000,95.986999999999995,18,C,139.536085675000095,35.790329723000070,1.250000000000000
1175,5.900000000000000,5.922000000000000,109.453000000000003,17,C,139.535699035000107,35.790269007000063,1.800000000002910
1176,6.200000000000000,2.179000000000000,15.218999999999999,18,C,139.535490841000069,35.790059558000053,3.039999999993597
1177,6.200000000000000,4.778000000000000,70.298000000000002,18,C,139.535361577000117,35.790162082000052,1.490000000005239
1178,7.200000000000000,5.713000000000000,120.225999999999999,19,C,139.536106249000113,35.790419638000060,1.820000000006985
1179,6.100000000000000,3.770000000000000,43.484999999999999,17,C,139.536098921000075,35.790396996000027,0.94
1180,6.400000000000000,5.642000000000000,119.524000000000001,18,C,139.536193869000044,35.790448608000077,2.509999999994761
1181,6.000000000000000,4.001000000000000,42.170000000000002,17,C,139.536946926000041,35.790594412000075,1.899999999994179
1182,5.800000000000000,5.082000000000000,81.941000000000003,17,C,139.537276459000054,35.790631999000027,1.479999999995925
1183,6.000000000000000,3.538000000000000,39.076000000000001,17,C,139.537264252000114,35.790552831000070,1.279999999998836
1184,5.300000000000000,4.459000000000000,51.165999999999997,16,C,139.537308951000114,35.790610898000068,1.750000000000000
1185,5.100000000000000,3.198000000000000,23.515999999999998,16,C,139.537254990000065,35.790604185000063,1.380000000004657
1186,6.300000000000000,4.997000000000000,68.816999999999993,18,C,139.537123126000097,35.790602688000035,2.960000000006403
1187,4.900000000000000,3.131000000000000,22.242000000000001,16,C,139.536937080000030,35.790654148000044,1.139999999999418
1188,5.800000000000000,4.069000000000000,46.149999999999999,17,C,139.536953276000077,35.790671944000053,1.110000000000582
1189,7.100000000000000,4.742000000000000,77.876000000000005,19,C,139.536835859000121,35.790563673000065,2.559999999997672
1191,6.400000000000000,2.950000000000000,27.521999999999998,18,C,139.537315859000046,35.790537995000079,2.210000000006403
1192,5.300000000000000,4.769000000000000,58.276000000000003,16,C,139.537236181000026,35.790515265000067,0.84
1194,5.900000000000000,1.583000000000000,8.166000000000000,17,C,139.536350345000074,35.790346421000038,1.429999999993015
1195,6.800000000000000,3.831000000000000,43.377000000000002,19,C,139.536340325000083,35.790363702000036,2.919999999998254
1196,6.100000000000000,4.977000000000000,77.347999999999999,17,C,139.537191220000068,35.790736256000059,1.479999999995925
1197,7.900000000000000,4.145000000000000,56.533000000000001,20,C,139.537178299000061,35.790700350000066,2.009999999994761
1198,5.500000000000000,3.702000000000000,24.856999999999999,17,C,139.537106357000084,35.790649698000038,1.500000000000000
1199,4.800000000000000,2.699000000000000,16.454000000000001,15,C,139.536342057000070,35.790135935000080,1.100000000005821
1200,5.100000000000000,3.212000000000000,25.196000000000002,16,C,139.535868182000058,35.790447983000035,1.600000000005821
1201,4.200000000000000,1.464000000000000,2.574000000000000,14,C,139.535619689000100,35.790453948000049,0.77
1202,5.700000000000000,5.133000000000000,63.774999999999999,17,C,139.535647549000032,35.790429320000044,0.93
1203,6.500000000000000,6.205000000000000,97.566999999999993,18,C,139.535382806000030,35.790135635000070,1.789999999993597
1204,6.500000000000000,11.288000000000000,525.782000000000039,18,C,139.535496105000107,35.790101574000062,2.229999999995925
1205,10.100000000000000,6.313000000000000,158.843999999999994,23,C,139.535559733000014,35.790215482000065,2.600000000005821
1207,8.199999999999999,5.891000000000000,121.706000000000003,20,C,139.536288666000019,35.790362312000070,3.029999999998836
1208,8.199999999999999,5.164000000000000,78.608000000000004,20,C,139.536939381000025,35.790540763000024,4.100000000005821
1210,6.000000000000000,1.398000000000000,4.294000000000000,17,C,139.536714328000016,35.790163173000053,2.199999999997090
1211,6.600000000000000,3.769000000000000,43.478000000000002,18,C,139.536750492000010,35.790076913000064,1.050000000002910
1212,5.300000000000000,8.124000000000001,66.652000000000001,16,C,139.537382842000056,35.790553573000068,2.100000000005821
1213,6.000000000000000,7.185000000000000,186.431000000000012,17,C,139.536047522000104,35.790326113000049,1.619999999995343
454,5.200000000000000,2.069000000000000,8.141999999999999,16,C,139.536810462000062,35.789806295000062,2.440000000002328
475,3.000000000000000,1.203000000000000,1.106000000000000,12,D,139.536907295000105,35.790124710000043,1.580000000001746
476,4.300000000000000,2.470000000000000,8.959000000000000,14,D,139.536929874000066,35.790121972000065,1.410000000003492
484,5.200000000000000,2.298000000000000,5.909000000000000,16,D,139.536741598000049,35.790118443000040,2.320000000006985
538,6.400000000000000,5.268000000000000,93.659999999999997,18,D,139.536550336000118,35.790055417000076,3.619999999995343
543,3.900000000000000,1.029000000000000,0.293,14,D,139.536379983000074,35.790140986000040,2.270000000004075
547,5.600000000000000,7.037000000000000,118.634000000000000,17,D,139.536629622000078,35.789707601000032,2.850000000005821
548,5.900000000000000,1.692000000000000,8.417999999999999,17,D,139.536644291000016,35.789838514000053,3.339999999996508
553,4.900000000000000,2.129000000000000,8.170999999999999,15,D,139.536770898000100,35.789765726000041,1.990000000005239
555,5.400000000000000,3.095000000000000,29.334000000000000,16,D,139.536746890000018,35.789736463000054,2.619999999995343
571,5.300000000000000,3.186000000000000,19.952000000000002,16,D,139.536680735000118,35.790480546000026,3.220000000001164
605,4.400000000000000,3.528000000000000,21.064000000000000,15,D,139.536967603000107,35.790329196000073,1.559999999997672
629,4.400000000000000,0.549,0.282,15,D,139.537113675000114,35.790257718000078,2.160000000003492
636,4.500000000000000,0.739,1.039000000000000,15,D,139.536980503000109,35.790340675000039,1.520000000004075
655,4.700000000000000,3.616000000000000,29.076000000000001,15,D,139.537167755000041,35.790172944000062,2.600000000005821
683,3.700000000000000,0.757,0.887,13,D,139.537534550000032,35.790125714000055,2.070000000006985
694,5.000000000000000,2.263000000000000,11.683999999999999,16,D,139.537495446000094,35.790080370000055,2.309999999997672
697,5.000000000000000,3.188000000000000,23.173999999999999,16,D,139.537490887000104,35.790086398000028,2.000000000000000
698,6.800000000000000,4.339000000000000,64.698999999999998,19,D,139.537257789000023,35.790416080000057,3.850000000005821
709,5.100000000000000,0.926,1.804000000000000,16,D,139.537289242000043,35.790406873000052,2.399999999994179
714,4.500000000000000,1.930000000000000,7.420000000000000,15,D,139.537231252000083,35.790501913000071,1.589999999996508
721,3.200000000000000,0.901,0.914,12,D,139.537451655000041,35.790344088000040,1.270000000004075
740,3.800000000000000,0.74,0.838,13,D,139.536566726000046,35.790021026000034,2.300000000002910
757,3.700000000000000,2.295000000000000,8.013999999999999,13,D,139.536783316000083,35.790204805000030,1.429999999993015
758,5.700000000000000,3.435000000000000,28.751999999999999,17,D,139.537039067000023,35.790478635000056,3.800000000002910
775,4.500000000000000,3.525000000000000,30.114000000000001,15,D,139.537231055000120,35.789988413000060,1.880000000004657
785,5.700000000000000,4.349000000000000,32.890999999999998,17,D,139.537432615000057,35.790048939000030,2.919999999998254
789,4.900000000000000,0.966,2.316000000000000,16,D,139.537494858000059,35.790328511000041,2.800000000002910
825,3.800000000000000,1.022000000000000,1.541000000000000,14,D,139.537026809000054,35.790115000000071,2.460000000006403
826,3.900000000000000,2.207000000000000,9.595000000000001,14,D,139.537108049000040,35.789925646000029,1.440000000002328
828,4.000000000000000,2.257000000000000,11.182000000000000,14,D,139.536847024000053,35.789940416000036,1.389999999999418
837,3.700000000000000,0.98,1.708000000000000,13,D,139.536932571000079,35.790319014000033,1.389999999999418
842,5.800000000000000,4.327000000000000,39.359999999999999,17,D,139.536768686000073,35.789973843000041,2.970000000001164
859,3.400000000000000,3.657000000000000,22.873999999999999,13,D,139.537118124000017,35.790072411000040,1.500000000000000
866,3.800000000000000,0.423,0.139,13,D,139.536396097000079,35.790180865000025,1.339999999996508
871,4.400000000000000,2.972000000000000,19.712000000000000,15,D,139.537350072000095,35.790172311000049,1.720000000001164
880,4.900000000000000,2.708000000000000,20.390000000000001,16,D,139.536731744000008,35.790269575000025,1.910000000003492
881,3.700000000000000,3.187000000000000,18.547999999999998,13,D,139.537128963000100,35.789983654000025,1.839999999996508
891,3.900000000000000,3.633000000000000,24.995000000000001,14,D,139.537486888000103,35.790150565000033,1.169999999998254
892,4.100000000000000,2.006000000000000,7.777000000000000,14,D,139.537339361000022,35.790196621000064,1.279999999998836
893,3.200000000000000,1.565000000000000,4.281000000000000,12,D,139.537403178000091,35.790320173000055,1.210000000006403
895,4.500000000000000,0.485,0.343,15,D,139.537460247000013,35.790145091000056,1.669999999998254
897,3.300000000000000,0.833,1.116000000000000,12,D,139.537514888000032,35.790177584000048,1.279999999998836
916,7.200000000000000,3.028000000000000,18.593000000000000,19,D,139.535735163000027,35.790519311000025,4.600000000005821
917,5.800000000000000,1.540000000000000,4.121000000000000,17,D,139.535743987000046,35.790526183000054,3.839999999996508
918,4.400000000000000,2.108000000000000,6.595000000000000,15,D,139.535770675000094,35.790548873000034,1.509999999994761
927,6.700000000000000,4.618000000000000,21.332999999999998,18,D,139.536328825000055,35.790956673000039,3.729999999995925
929,4.400000000000000,3.033000000000000,11.494999999999999,15,D,139.536223046000032,35.790812916000050,1.809999999997672
935,4.400000000000000,0.447,0.238,15,D,139.536165391000054,35.790698843000030,2.759999999994761
945,6.000000000000000,2.983000000000000,25.135000000000002,17,D,139.536387032000107,35.790714533000028,4.190000000002328
946,6.500000000000000,5.885000000000000,111.796000000000006,18,D,139.536414787000012,35.790688282000076,3.550000000002910
947,4.500000000000000,3.502000000000000,19.045999999999999,15,D,139.536536165000030,35.790534451000042,2.050000000002910
955,5.200000000000000,0.825,1.003000000000000,16,D,139.536882728000023,35.790543778000028,2.440000000002328
957,5.800000000000000,3.669000000000000,21.648000000000000,17,D,139.536985855000012,35.790508339000041,2.979999999995925
966,4.400000000000000,3.826000000000000,28.960000000000001,15,D,139.537058737000052,35.790603611000051,2.139999999999418
970,5.600000000000000,0.948,2.306000000000000,17,D,139.537236968000116,35.790780265000080,2.820000000006985
983,6.900000000000000,8.391000000000000,171.689999999999998,19,D,139.537266392000106,35.790572215000054,4.339999999996508
1003,6.300000000000000,1.957000000000000,11.808000000000000,18,E,139.535472674000061,35.790184530000033,3.300000000002910
1011,6.600000000000000,6.949000000000000,196.866999999999990,18,E,139.535550000000057,35.790096480000045,4.279999999998836
1012,6.600000000000000,2.966000000000000,30.922000000000001,18,E,139.535566462000020,35.790102019000074,4.759999999994761
1013,6.300000000000000,1.518000000000000,6.261000000000000,18,E,139.535545868000099,35.790077180000026,3.850000000005821
1017,6.200000000000000,7.194000000000000,195.038999999999987,18,E,139.535336417000053,35.790056381000056,3.320000000006985
1042,7.700000000000000,4.663000000000000,64.929000000000002,20,E,139.535743260000118,35.790335546000051,4.929999999993015
1084,5.500000000000000,5.051000000000000,38.301000000000002,17,E,139.535599353000066,35.790478324000048,2.500000000000000
1089,6.100000000000000,6.042000000000000,134.430000000000007,18,E,139.535403748000022,35.790037620000078,3.380000000004657
1090,5.300000000000000,4.998000000000000,36.878000000000000,16,E,139.536134636000043,35.790817835000041,3.630000000004657
1092,4.600000000000000,2.687000000000000,11.007999999999999,15,E,139.536048206000032,35.790766155000028,2.380000000004657
1099,5.400000000000000,7.470000000000000,125.555999999999997,16,E,139.536342877000038,35.790837188000069,2.979999999995925
1100,5.900000000000000,5.719000000000000,103.623999999999995,17,E,139.536338416000035,35.790757588000076,3.539999999993597
1110,4.700000000000000,4.678000000000000,51.387000000000000,15,E,139.536714198000027,35.790615110000033,2.289999999993597
1115,6.100000000000000,7.926000000000000,186.240000000000009,17,E,139.537211293000041,35.790544227000055,3.279999999998836
1116,6.200000000000000,4.218000000000000,47.106999999999999,18,E,139.537338644000101,35.790569238000046,3.559999999997672
1122,7.700000000000000,5.243000000000000,78.632999999999996,20,E,139.536012182000036,35.790606707000052,4.949999999997090
1123,4.700000000000000,2.653000000000000,16.550999999999998,15,E,139.536502642000073,35.790505254000038,9.970000000001164
1124,5.200000000000000,1.643000000000000,7.769000000000000,16,E,139.536359209000011,35.790729247000058,3.169999999998254
1125,5.500000000000000,2.756000000000000,20.045999999999999,17,E,139.536310516000071,35.790525601000070,3.229999999995925
1128,3.400000000000000,2.440000000000000,9.994999999999999,13,E,139.536344386000110,35.790075009000077,0.77
1142,4.600000000000000,3.112000000000000,11.503000000000000,15,E,139.535880223000049,35.790660642000034,2.259999999994761
1145,6.900000000000000,4.058000000000000,45.731000000000002,19,E,139.535649404000083,35.790465829000027,3.910000000003492
1168,4.700000000000000,0.564,0.543,15,E,139.535826083000075,35.790523502000042,3.160000000003492
1172,5.700000000000000,9.785000000000000,184.658999999999992,17,E,139.536229434000120,35.790612652000050,4.460000000006403
1190,7.000000000000000,9.353999999999999,165.957999999999998,19,E,139.537001719000045,35.790734708000059,4.100000000005821
1193,4.700000000000000,1.445000000000000,3.173000000000000,15,E,139.537245554000037,35.790523310000026,3.449999999997090
1206,4.100000000000000,5.230000000000000,50.490000000000002,14,E,139.536556873000109,35.790558748000024,1.630000000004657
1209,4.200000000000000,1.233000000000000,2.789000000000000,14,E,139.536481291000086,35.790535127000055,1.259999999994761
1214,4.400000000000000,1.419000000000000,2.930000000000000,15,E,139.536754740000106,35.789975792000064,3.869999999995343
1215,4.400000000000000,1.419000000000000,2.930000000000000,,E,139.536754740000106,35.789975792000064,3.869999999995343
